id,day,month,year,time,site,treatment,camera,photo number,species,presence,camera card,,notes
27581,11,1,2021,pm,four,4,fl46,01110476.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27582,11,1,2021,pm,four,4,fl46,01110476.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27583,11,1,2021,pm,four,4,fl46,01110476.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27584,11,1,2021,pm,four,4,fl46,01110476.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27585,11,1,2021,pm,four,4,fl46,01110476.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27586,11,1,2021,pm,four,4,fl46,01110476.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27587,11,1,2021,pm,four,4,fl46,01110476.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27588,11,1,2021,pm,four,4,fl46,01110477.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27589,11,1,2021,pm,four,4,fl46,01110477.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27590,11,1,2021,pm,four,4,fl46,01110477.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27591,11,1,2021,pm,four,4,fl46,01110477.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27592,11,1,2021,pm,four,4,fl46,01110477.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27594,12,1,2021,pm,four,4,fl46,01120479.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27595,12,1,2021,pm,four,4,fl46,01120479.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27597,12,1,2021,pm,four,4,fl46,01120481.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27600,13,1,2021,pm,four,4,fl46,01130484.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27601,13,1,2021,pm,four,4,fl46,01130484.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27602,13,1,2021,pm,four,4,fl46,01130485.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27603,13,1,2021,pm,four,4,fl46,01130485.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27604,13,1,2021,pm,four,4,fl46,01130486.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27605,13,1,2021,pm,four,4,fl46,01130486.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27606,13,1,2021,pm,four,4,fl46,01130486.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27607,13,1,2021,pm,four,4,fl46,01130486.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27608,13,1,2021,pm,four,4,fl46,01130486.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27609,13,1,2021,pm,four,4,fl46,01130486.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27610,13,1,2021,pm,four,4,fl46,01130486.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27615,14,1,2021,am,four,4,fl46,01140491.AVI,eastern_phoebe_sayornis_phoebe,1,fl46,,
27630,14,1,2021,pm,four,4,fl46,01140506.AVI,pine_warbler_setophaga_pinus,1,fl46,,
27631,14,1,2021,pm,four,4,fl46,01140507.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27632,14,1,2021,pm,four,4,fl46,01140507.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27633,14,1,2021,pm,four,4,fl46,01140507.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27634,14,1,2021,pm,four,4,fl46,01140507.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27635,14,1,2021,pm,four,4,fl46,01140507.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27636,14,1,2021,pm,four,4,fl46,01140507.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27654,15,1,2021,pm,four,4,fl46,01150525.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27655,15,1,2021,pm,four,4,fl46,01150525.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27656,15,1,2021,pm,four,4,fl46,01150525.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27657,15,1,2021,pm,four,4,fl46,01150525.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27658,15,1,2021,pm,four,4,fl46,01150525.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27659,15,1,2021,pm,four,4,fl46,01150525.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27660,15,1,2021,pm,four,4,fl46,01150525.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27661,15,1,2021,pm,four,4,fl46,01150525.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27662,15,1,2021,pm,four,4,fl46,01150525.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27664,16,1,2021,am,four,4,fl46,01160527.AVI,pine_warbler_setophaga_pinus,1,fl46,,
27673,16,1,2021,am,four,4,fl46,01160536.AVI,eastern_phoebe_sayornis_phoebe,1,fl46,,
27679,16,1,2021,am,four,4,fl46,01160542.AVI,eastern_phoebe_sayornis_phoebe,1,fl46,,
27685,16,1,2021,pm,four,4,fl46,01160548.AVI,eastern_phoebe_sayornis_phoebe,1,fl46,,
27702,17,1,2021,pm,four,4,fl46,01170565.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27703,17,1,2021,pm,four,4,fl46,01170565.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
27706,8,1,2021,pm,four,8,fl33,01080403.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27707,8,1,2021,pm,four,8,fl33,01080403.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27708,8,1,2021,pm,four,8,fl33,01080404.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27709,8,1,2021,pm,four,8,fl33,01080404.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27715,10,1,2021,pm,four,8,fl33,01100410.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27718,10,1,2021,pm,four,8,fl33,01100413.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27720,11,1,2021,pm,four,8,fl33,01110415.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27721,11,1,2021,pm,four,8,fl33,01110415.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27724,13,1,2021,pm,four,8,fl33,01130418.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27735,14,1,2021,pm,four,8,fl33,01140429.AVI,pine_warbler_setophaga_pinus,1,fl33,,
27736,15,1,2021,am,four,8,fl33,01150430.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27746,15,1,2021,pm,four,8,fl33,01150440.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27747,15,1,2021,pm,four,8,fl33,01150440.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27748,15,1,2021,pm,four,8,fl33,01150441.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27749,15,1,2021,pm,four,8,fl33,01150441.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27750,15,1,2021,pm,four,8,fl33,01150441.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27751,15,1,2021,pm,four,8,fl33,01150441.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
27752,15,1,2021,pm,four,8,fl33,01150441.AVI,pine_warbler_setophaga_pinus,1,fl33,,
27754,16,1,2021,am,four,8,fl33,01160443.AVI,pine_warbler_setophaga_pinus,1,fl33,,
27755,16,1,2021,am,four,8,fl33,01160444.AVI,pine_warbler_setophaga_pinus,1,fl33,,
27776,17,1,2021,am,four,8,fl33,01170465.AVI,pine_warbler_setophaga_pinus,1,fl33,,
27799,8,1,2021,pm,four,12,fl45,01080692.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27801,9,1,2021,pm,four,12,fl45,01090694.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27802,10,1,2021,am,four,12,fl45,01090695.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27804,10,1,2021,am,four,12,fl45,01100697.AVI,pine_warbler_setophaga_pinus,1,fl45,,
27820,10,1,2021,pm,four,12,fl45,01100713.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27826,10,1,2021,pm,four,12,fl45,01100718.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27827,10,1,2021,pm,four,12,fl45,01100719.AVI,pine_warbler_setophaga_pinus,1,fl45,,
27828,10,1,2021,pm,four,12,fl45,01100720.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27841,11,1,2021,pm,four,12,fl45,01110733.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27842,11,1,2021,pm,four,12,fl45,01110734.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27843,12,1,2021,am,four,12,fl45,01120735.AVI,pine_warbler_setophaga_pinus,1,fl45,,
27848,12,1,2021,pm,four,12,fl45,01120740.AVI,pine_warbler_setophaga_pinus,1,fl45,,
27849,13,1,2021,am,four,12,fl45,01130741.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27886,15,1,2021,pm,four,12,fl45,01150778.AVI,eastern_phoebe_sayornis_phoebe,1,fl45,,
27898,15,1,2021,pm,four,12,fl45,01150790.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27899,15,1,2021,pm,four,12,fl45,01150790.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27900,15,1,2021,pm,four,12,fl45,01150790.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27901,15,1,2021,pm,four,12,fl45,01150790.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27936,16,1,2021,pm,four,12,fl45,01160825.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27952,17,1,2021,pm,four,12,fl45,01170841.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27953,17,1,2021,pm,four,12,fl45,01170841.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27954,17,1,2021,pm,four,12,fl45,01170841.AVI,chipping_sparrow_spizella_passerina,1,fl45,,
27961,9,1,2021,pm,five,12,fl25,01090451.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27962,9,1,2021,pm,five,12,fl25,01090452.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
27963,9,1,2021,pm,five,12,fl25,01090453.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
27964,10,1,2021,am,five,12,fl25,01100454.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27965,10,1,2021,am,five,12,fl25,01100454.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27966,10,1,2021,am,five,12,fl25,01100455.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27967,10,1,2021,pm,five,12,fl25,01100456.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27968,10,1,2021,pm,five,12,fl25,01100457.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
27970,10,1,2021,pm,five,12,fl25,01100459.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27971,10,1,2021,pm,five,12,fl25,01100460.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
27972,10,1,2021,pm,five,12,fl25,01100461.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
27973,10,1,2021,pm,five,12,fl25,01100462.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
27975,11,1,2021,am,five,12,fl25,01110464.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27982,12,1,2021,am,five,12,fl25,01120471.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27983,12,1,2021,am,five,12,fl25,01120471.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27984,12,1,2021,am,five,12,fl25,01120471.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27986,12,1,2021,am,five,12,fl25,01120473.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27987,12,1,2021,am,five,12,fl25,01120473.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27988,12,1,2021,am,five,12,fl25,01120473.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27989,12,1,2021,am,five,12,fl25,01120473.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27990,12,1,2021,am,five,12,fl25,01120473.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27991,12,1,2021,am,five,12,fl25,01120473.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27992,12,1,2021,am,five,12,fl25,01120474.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27993,12,1,2021,am,five,12,fl25,01120475.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
27996,13,1,2021,pm,five,12,fl25,01130478.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27997,13,1,2021,pm,five,12,fl25,01130478.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
27998,13,1,2021,pm,five,12,fl25,01130478.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
27999,13,1,2021,pm,five,12,fl25,01130479.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28000,13,1,2021,pm,five,12,fl25,01130479.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28001,13,1,2021,pm,five,12,fl25,01130479.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
28002,13,1,2021,pm,five,12,fl25,01130479.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28003,13,1,2021,pm,five,12,fl25,01130479.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28004,14,1,2021,am,five,12,fl25,01140480.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28005,14,1,2021,pm,five,12,fl25,01140480.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28006,14,1,2021,pm,five,12,fl25,01140480.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28007,14,1,2021,pm,five,12,fl25,01140480.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28008,14,1,2021,pm,five,12,fl25,01140481.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28011,14,1,2021,pm,five,12,fl25,01140484.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28014,14,1,2021,pm,five,12,fl25,01140487.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28015,14,1,2021,pm,five,12,fl25,01140487.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28017,14,1,2021,pm,five,12,fl25,01140489.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28018,14,1,2021,pm,five,12,fl25,01140490.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28019,14,1,2021,pm,five,12,fl25,01140491.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28020,14,1,2021,pm,five,12,fl25,01140491.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28021,14,1,2021,pm,five,12,fl25,01140491.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28022,14,1,2021,pm,five,12,fl25,01140492.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28023,14,1,2021,pm,five,12,fl25,01140492.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28024,14,1,2021,pm,five,12,fl25,01140492.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28026,14,1,2021,pm,five,12,fl25,01140494.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28027,14,1,2021,pm,five,12,fl25,01140494.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28028,14,1,2021,pm,five,12,fl25,01140494.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
28030,15,1,2021,am,five,12,fl25,01150496.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28031,15,1,2021,am,five,12,fl25,01150496.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28033,15,1,2021,am,five,12,fl25,01150498.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28034,15,1,2021,am,five,12,fl25,01150498.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28036,15,1,2021,pm,five,12,fl25,01150500.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28039,15,1,2021,pm,five,12,fl25,01150503.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28045,15,1,2021,pm,five,12,fl25,01150509.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28046,15,1,2021,pm,five,12,fl25,01150509.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28047,15,1,2021,pm,five,12,fl25,01150509.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28048,15,1,2021,pm,five,12,fl25,01150509.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28049,15,1,2021,pm,five,12,fl25,01150509.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28050,15,1,2021,pm,five,12,fl25,01150509.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28051,15,1,2021,pm,five,12,fl25,01150509.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28053,15,1,2021,pm,five,12,fl25,01150511.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28055,15,1,2021,pm,five,12,fl25,01150513.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28056,15,1,2021,pm,five,12,fl25,01150513.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28057,15,1,2021,pm,five,12,fl25,01150513.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
28058,16,1,2021,pm,five,12,fl25,01160514.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
28059,16,1,2021,pm,five,12,fl25,01160515.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28060,16,1,2021,pm,five,12,fl25,01160515.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28061,16,1,2021,pm,five,12,fl25,01160515.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28062,16,1,2021,pm,five,12,fl25,01160515.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28065,16,1,2021,pm,five,12,fl25,01160518.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28066,16,1,2021,pm,five,12,fl25,01160518.AVI,northern_cardinal_cardinalis_cardinalis,1,fl25,,
28067,16,1,2021,pm,five,12,fl25,01160519.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28068,16,1,2021,pm,five,12,fl25,01160519.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28069,16,1,2021,pm,five,12,fl25,01160519.AVI,northern_cardinal_cardinalis_cardinalis,1,fl25,,
28070,16,1,2021,pm,five,12,fl25,01160520.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28071,16,1,2021,pm,five,12,fl25,01160521.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28072,16,1,2021,pm,five,12,fl25,01160522.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28073,16,1,2021,pm,five,12,fl25,01160523.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28074,16,1,2021,pm,five,12,fl25,01160524.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28075,16,1,2021,pm,five,12,fl25,01160525.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28076,16,1,2021,pm,five,12,fl25,01160525.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28077,16,1,2021,pm,five,12,fl25,01160526.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28078,16,1,2021,pm,five,12,fl25,01160527.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28079,16,1,2021,pm,five,12,fl25,01160527.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28081,16,1,2021,pm,five,12,fl25,01160529.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28082,16,1,2021,pm,five,12,fl25,01160529.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28083,16,1,2021,pm,five,12,fl25,01160529.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28084,16,1,2021,pm,five,12,fl25,01160529.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28087,16,1,2021,pm,five,12,fl25,01160532.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
28088,16,1,2021,pm,five,12,fl25,01160533.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28089,16,1,2021,pm,five,12,fl25,01160533.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28090,16,1,2021,pm,five,12,fl25,01160534.AVI,northern_cardinal_cardinalis_cardinalis,1,fl25,,
28091,16,1,2021,pm,five,12,fl25,01160534.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
28092,16,1,2021,pm,five,12,fl25,01160535.AVI,northern_cardinal_cardinalis_cardinalis,1,fl25,,
28094,17,1,2021,am,five,12,fl25,01170537.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28095,17,1,2021,am,five,12,fl25,01170537.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28096,17,1,2021,am,five,12,fl25,01170537.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28098,17,1,2021,am,five,12,fl25,01170539.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28099,17,1,2021,am,five,12,fl25,01170539.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28100,17,1,2021,am,five,12,fl25,01170539.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28101,17,1,2021,am,five,12,fl25,01170539.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28102,17,1,2021,am,five,12,fl25,01170539.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28103,17,1,2021,am,five,12,fl25,01170540.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28105,17,1,2021,am,five,12,fl25,01170542.AVI,northern_cardinal_cardinalis_cardinalis,1,fl25,,
28106,17,1,2021,am,five,12,fl25,01170542.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
28107,17,1,2021,am,five,12,fl25,01170543.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28108,17,1,2021,am,five,12,fl25,01170543.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28112,17,1,2021,pm,five,12,fl25,01170547.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28113,17,1,2021,pm,five,12,fl25,01170547.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28114,17,1,2021,pm,five,12,fl25,01170547.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28115,17,1,2021,pm,five,12,fl25,01170547.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28116,17,1,2021,pm,five,12,fl25,01170547.AVI,northern_cardinal_cardinalis_cardinalis,1,fl25,,
28117,17,1,2021,pm,five,12,fl25,01170548.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
28118,17,1,2021,pm,five,12,fl25,01170549.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28119,17,1,2021,pm,five,12,fl25,01170549.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28120,17,1,2021,pm,five,12,fl25,01170549.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28121,17,1,2021,pm,five,12,fl25,01170550.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28122,17,1,2021,pm,five,12,fl25,01170550.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28123,17,1,2021,pm,five,12,fl25,01170550.AVI,chipping_sparrow_spizella_passerina,1,fl25,,
28124,17,1,2021,pm,five,12,fl25,01170550.AVI,northern_cardinal_cardinalis_cardinalis,1,fl25,,
28126,17,1,2021,pm,five,12,fl25,01170552.AVI,northern_cardinal_cardinalis_cardinalis,1,fl25,,
28127,17,1,2021,pm,five,12,fl25,01170552.AVI,eastern_phoebe_sayornis_phoebe,1,fl25,,
28129,8,1,2021,am,five,8,fl31,01080386.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28130,8,1,2021,am,five,8,fl31,01080387.AVI,eastern_phoebe_sayornis_phoebe,1,fl31,,
28133,8,1,2021,am,five,8,fl31,01080390.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28134,8,1,2021,am,five,8,fl31,01080390.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28136,8,1,2021,am,five,8,fl31,01080392.AVI,eastern_phoebe_sayornis_phoebe,1,fl31,,
28138,8,1,2021,am,five,8,fl31,01080394.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28139,8,1,2021,am,five,8,fl31,01080395.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28140,8,1,2021,am,five,8,fl31,01080395.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28141,8,1,2021,pm,five,8,fl31,01080396.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28142,8,1,2021,pm,five,8,fl31,01080396.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28143,8,1,2021,pm,five,8,fl31,01080397.AVI,eastern_phoebe_sayornis_phoebe,1,fl31,,
28147,8,1,2021,pm,five,8,fl31,01080401.AVI,eastern_phoebe_sayornis_phoebe,1,fl31,,
28148,8,1,2021,pm,five,8,fl31,01080402.AVI,eastern_phoebe_sayornis_phoebe,1,fl31,,
28149,8,1,2021,pm,five,8,fl31,01080403.AVI,eastern_phoebe_sayornis_phoebe,1,fl31,,
28150,8,1,2021,pm,five,8,fl31,01080404.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28151,8,1,2021,pm,five,8,fl31,01080404.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28152,8,1,2021,pm,five,8,fl31,01080405.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28153,8,1,2021,pm,five,8,fl31,01080406.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28154,8,1,2021,pm,five,8,fl31,01080406.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28155,8,1,2021,pm,five,8,fl31,01080407.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28156,8,1,2021,pm,five,8,fl31,01080407.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
28157,8,1,2021,pm,five,8,fl31,01080407.AVI,eastern_phoebe_sayornis_phoebe,1,fl31,,
28158,8,1,2021,pm,five,8,fl31,01080408.AVI,chipping_sparrow_spizella_passerina,1,fl31,,
